timestamp,T70721A,T70721B,T70721C,T70722A,T70722B,T70722C,T70724A,T70724B,T70724C,T70725A,T70725B,T70725C,T70730A,T70730B,T70730C,T70735A,T70735B,T70735C,T70737A,T70737B,T70737C,T70738A,T70738B,T70738C,T70743A,T70743B,T70743C,T70744A,T70744B,T70744C,T70745A,T70745B,T70745C,T70747A,T70747B,T70747C,T76995A,T76995B,T76995C,T77125A,T77125B,T77125C,T78256A,T78256B,T78256C,T78258A,T78258B,T78258C,T78259A,T78259B,T78259C,T78262A,T78262B,T78262C,T78264A,T78264B,T78264C,T78269A,T78269B,T78269C,T78270A,T78270B,T78270C,T78271A,T78271B,T78271C,T78273A,T78273B,T78273C,T78274A,T78274B,T78274C,T78279A,T78279B,T78279C,T78280A,T78280B,T78280C,T70731A,T70731B,T70731C,T36870A,T36870B,T70736A,T70736B,T70736C
lundi 14 janvier 2019,0.831559522,4.793182916,0.438049073,6.438077644,10.688537,10.55873404,13.78831669,7.839432561,7.146693334,10.32613895,15.30630688,15.01482664,27.98929644,15.24713856,10.47606769,11.63271722,11.07376417,14.12104474,7.668055688,8.604891814,9.871666296,22.89384601,5.961832037,13.11423717,1.086612027,8.595054918,2.763929432,16.34619173,26.36984264,5.71414564,7.779817309,11.27278474,6.59680089,1.452297599,0.691962852,7.060548401,7.127966963,1.550870742,5.883152378,2.723894909,2.245882458,20.33796316,18.69844639,19.70318688,19.71807626,5.789831847,28.00590151,21.58331047,10.14648631,6.005740725,4.988058558,16.28937058,16.95140975,16.70055298,1.231573189,1.628513597,7.7911107,14.0902478,11.18416428,5.295851583,8.451308455,2.406124449,6.981318926,26.78727542,26.47664013,36.23054486,3.270589864,19.49851102,33.15796033,19.64547908,3.313386877,5.134302338,2.33367221,0.7436096,1.17288962,3.073861104,4.269522874,6.053109626,1.316748144,5.508529413,4.714902714,2.571879179,0.531834397,1.21533579,1.237269317,3.988340397
lundi 21 janvier 2019,1.100666939,5.283174879,0.400597996,6.266519908,9.85914026,14.44897124,14.41945401,11.13005581,9.250753906,13.20452802,18.3393065,14.80557897,29.33277462,16.20522649,12.30813544,13.46704881,14.59138117,13.80709789,9.213802487,12.60672434,12.03918965,23.73962516,8.496442717,13.21212372,0.81362031,10.22320466,3.411601545,17.65697005,30.68685022,6.020167994,8.883034467,14.09661425,8.263056065,1.818397889,1.174115964,11.57169295,10.0948538,1.847364565,6.704333663,2.95155648,2.447079549,19.63589944,20.15942415,21.53282322,20.13476211,6.202496881,31.39139601,24.86798855,13.68751592,7.362658765,5.427134344,22.49012649,22.12672081,21.40213859,0.944588315,2.015253509,4.448342531,17.75815767,16.21756524,7.118653086,10.15662528,5.079474958,13.80407783,28.80308535,24.48308951,44.09729556,4.151643985,19.59203211,39.60215778,28.39992579,4.028130102,6.641857775,2.754697008,0.836291487,1.572829347,1.366011718,4.868979232,5.989044139,1.563998796,5.366617734,5.784029722,2.861733772,0.624668373,2.453911833,3.333697403,9.358737605
lundi 28 janvier 2019,1.183780856,4.349223349,0.420741157,5.997114423,10.5226823,13.45249446,13.91879547,10.78044294,7.248674393,9.856779138,15.91494841,12.49355043,29.07141888,16.89527062,12.34327297,10.61889565,15.18145777,13.05716407,8.725458923,10.72851873,11.9061129,30.91878794,6.818803372,10.96645919,0.907420688,8.382711705,2.464266476,12.32668231,27.87727175,5.342176694,7.928004707,11.73393946,8.41141548,1.449328452,1.106614654,10.91469549,7.661682043,1.830659104,6.309876374,3.579385045,2.689675422,18.53060951,17.50414897,20.52697227,20.68422158,5.292184345,27.16931812,25.22330697,13.21408713,7.174468979,4.771911364,17.23749424,17.35875226,20.21419665,1.087056925,0.934566543,4.386411029,17.9848486,15.94641861,5.697221379,9.01572864,4.424408922,12.67980216,26.63272705,19.04661622,33.81142033,3.365640996,15.11552246,35.76297145,19.93223197,3.788902373,6.490015256,1.756977322,0.635868168,1.157294557,1.796685463,4.973883939,7.515412112,1.244963817,5.347929603,5.173291372,1.68924902,0.857357142,1.98222328,3.587668796,10.21715619
lundi 4 février 2019,0.973927937,4.318550822,0.447147595,7.142362662,11.92441379,15.08029279,12.07178432,8.915606172,6.414326537,12.40162139,15.43923983,14.86425772,31.46244858,18.78809929,15.98881391,9.817257482,11.80568514,12.96180233,7.564694495,11.44819046,11.89458694,37.49783104,5.839821815,11.2123927,1.001017075,9.025957665,3.491587108,18.78551006,28.49930795,9.682017913,9.118897538,12.18275201,9.422942211,1.449435755,1.657148428,14.23695151,8.589008978,2.03198834,8.253720128,3.528348619,3.822636685,20.38633311,16.50330296,21.22697844,21.04844807,6.361538294,31.29123605,36.55200802,14.435301,6.524281181,5.918415164,21.3746785,17.74673268,18.80671257,1.501799149,0.984321935,5.890165236,19.38371114,18.17302941,5.700616781,10.38793615,5.688476157,11.77577583,25.9351667,18.95959817,40.62395796,3.441911468,18.64332276,38.17746288,23.38395413,3.58496303,6.916990291,2.005446015,0.87203188,1.170023937,1.569491168,4.160341805,8.216270016,1.092515374,5.657792287,6.055633757,3.030928742,1.241328011,2.520621865,3.472459381,9.820944734
lundi 11 février 2019,0.900415705,5.069338583,0.368530978,8.175607604,10.3362192,15.70682085,8.944333022,7.701186931,7.307465656,10.18081514,14.98355822,16.9465992,34.75196135,18.960084,11.97044245,7.842234193,8.165740686,7.53311136,8.470698224,11.09927889,10.45908865,35.24088048,3.153761409,10.00867171,0.744056058,9.4909296,3.148785984,33.29100997,27.90150163,9.096876294,7.660081778,12.96028949,8.468848499,1.580814412,1.303328868,16.72505726,9.125069465,1.72522212,7.3934531,3.563364743,3.583876927,19.09608954,22.0306016,18.67749676,23.28678304,6.741359995,26.54777815,27.98390036,17.17055872,7.922202393,5.682868367,20.31501763,11.75631014,14.97127051,4.120649118,0.830235106,8.246719421,17.93405236,16.57077211,5.778247843,9.782679951,4.877312898,12.90148107,21.95112806,17.04698743,40.55418142,3.178289125,16.64504247,31.90137914,22.63676906,3.45536499,6.465068788,2.262361172,1.448182374,1.474031035,3.590210376,5.791553263,7.800103637,1.559454901,4.933143631,4.919365264,2.377946204,1.151042526,2.526170343,6.378851529,12.29296043
lundi 18 février 2019,0.832237271,5.492499891,0.369519448,6.396781867,11.61407131,16.35549753,10.50008747,8.271432441,8.210723977,11.28422899,15.81247127,14.33866342,34.16921103,17.89354938,10.29097949,12.16767462,12.81250028,14.3684655,9.111277632,11.77349318,6.507295891,24.3655833,4.07060613,10.36615413,1.03364943,9.654976649,4.135680511,11.01682441,25.84703192,15.1113126,9.496218703,12.40470466,8.546964656,2.043015502,1.002130437,13.17259481,9.015449498,2.157332748,7.247145135,3.778111439,4.281752168,22.4388354,16.22016023,33.83464945,22.80654547,5.884179429,22.87664652,25.38898647,16.02658198,7.547072108,5.658745491,20.98026443,10.64226139,20.33767298,1.674644087,0.831813615,5.038828426,17.60080559,16.4247092,6.07093393,9.085532232,5.742073037,13.71404531,22.10760056,16.51937505,33.23602876,3.255223838,17.22327269,28.15594695,31.9850758,3.640197991,7.62014231,1.766675382,0.956696658,1.185795467,2.630415273,6.218482183,8.043617629,3.108589082,6.297790864,6.375017168,2.933393734,1.240075537,3.467638966,7.908104221,14.08439365
lundi 25 février 2019,0.884414196,5.679013402,0.391954767,6.42472124,13.01269677,15.46000437,14.09621684,10.42112849,9.268706408,11.65792123,17.13887089,13.57703897,30.94930228,16.25138974,11.16524012,11.32265087,14.06266728,10.12273862,9.93698341,9.670812208,8.909660273,24.16597265,6.499685398,13.26509402,4.503670223,10.00239173,3.013200749,17.83916637,34.74166077,7.879926424,9.230639963,13.89800563,9.891074773,2.354698052,1.203998711,13.54874799,10.15608828,2.007687259,7.681210317,4.605972475,3.782151633,24.07272834,12.15180559,36.82736072,26.98302754,6.645844051,32.6282735,32.55175304,13.41511384,7.713448199,6.540479286,20.37961201,11.67496414,23.31296154,1.973925388,1.401387498,6.294353141,21.74272438,15.93992947,5.586287467,8.015727547,5.19743576,13.29979204,25.2162542,22.34561859,40.92279866,3.684833168,18.86724951,37.61045787,28.1138479,4.764188416,7.212104874,0.861303877,0.829823898,1.306271572,1.81951619,4.857042606,8.362796684,3.144505504,6.663450768,6.241083576,2.872006951,1.001398582,5.715110227,9.449817584,15.9129818
lundi 4 mars 2019,0.966102271,4.386952076,0.326890793,5.848275755,9.567018911,12.85418075,12.07218504,7.864716091,7.027960994,9.504010841,14.70256574,14.11058219,25.25542704,12.42970224,9.001266318,8.673320907,9.097559803,8.290842355,8.254976263,7.896187744,6.426051627,19.55923406,6.551335947,10.03271252,0.427572967,7.842373858,2.499008827,13.45429981,27.0005024,10.37656536,8.320931435,10.85615826,7.431599266,1.361174501,0.920253721,7.944821457,7.151575516,1.168474822,6.798879234,3.816485094,3.108842104,18.21304896,11.0028134,29.19702396,17.76212673,6.193742777,25.72764536,30.5455403,12.57573078,7.190632895,5.53214298,19.87217589,10.28028486,16.81301367,0.997331546,2.061702372,3.455377734,17.32262754,14.03984117,4.915828652,6.71344284,4.7621185,11.39232772,22.57462072,20.64869785,27.74428076,3.31907896,14.55323652,28.91289655,28.50033645,4.798686632,5.422437771,0.941954472,0.617057042,1.36698892,1.715644658,3.037322887,6.515779874,1.938415753,5.47435885,5.203721893,2.319377845,0.489634967,4.472936476,8.635186024,14.54343499
lundi 11 mars 2019,0.988317668,4.637166237,0.391964087,6.438938397,11.19667589,17.46323274,15.53522588,9.199301496,8.093508751,10.22429804,18.57052755,14.2295969,30.35887878,14.93474825,11.2762747,10.82335281,15.49633052,12.24224864,10.98971457,9.549058987,7.386321785,26.10432745,8.374795862,12.28057629,0.705738519,8.045641486,4.037110117,17.67055439,33.39820334,7.848601625,9.378757513,14.38774284,7.113859193,1.633105308,1.274909597,12.424134,9.267250827,1.369205843,9.299414768,4.178110678,2.654009029,20.39634519,13.54450548,35.17433351,20.22417823,6.615500193,33.6872653,25.79426968,13.92991124,9.274940263,6.284077211,18.44124712,12.5625953,17.61120347,0.659754126,1.554856469,2.459155703,21.25063218,17.63526911,6.171811396,7.151580701,5.975731547,11.57792808,27.50923072,22.04144077,38.94916019,3.588650405,18.06474773,34.46080016,26.77458941,4.645648987,8.872759307,1.101234671,0.729966843,1.532766247,2.949410109,3.652539538,6.135496691,2.104827115,6.489608259,6.367965706,3.44714243,0.960091392,5.608776395,10.72208431,16.89570897
lundi 18 mars 2019,0.876130164,5.041311667,0.423393455,6.052022526,10.59007159,13.0458331,16.326632,10.50114708,8.605361732,11.28482433,18.25021354,14.76974986,27.26682816,13.81520819,11.4219998,12.90881796,11.83820796,16.36393668,11.46576799,9.621332065,10.14662556,20.22197443,7.663122372,12.30088515,1.973367609,9.280651534,3.299781127,13.37283513,29.72396003,5.632293098,8.802246137,13.35119349,8.079852731,1.646614201,1.035652199,12.45559202,8.658585726,1.607545194,6.777715945,3.009894026,2.913976256,19.88665912,13.90470316,36.10820403,18.84390564,5.495416099,31.28436595,34.45332166,15.01359578,8.479818499,6.310300535,20.64187949,12.8123294,19.1371214,0.718647844,1.348113407,1.801810639,21.31297586,18.06029538,5.919256465,7.483605136,6.017086982,12.59408579,28.30473404,23.04536065,36.48599519,3.457288223,17.59997255,35.33012458,24.84882319,5.297187215,9.92995752,1.133125594,0.760924405,0.843381517,3.661895294,5.38914875,7.144001149,2.779188371,7.730526013,6.900898331,2.630421033,1.028498773,6.237552165,11.44025927,17.78160506
lundi 25 mars 2019,0.874401264,3.982306472,0.393994698,5.027100871,9.438443795,13.24234089,13.6520776,8.814432234,8.729263932,9.690277846,14.47002501,11.91433556,26.75705974,11.95105844,9.199211439,7.802348343,8.963050958,12.56488295,10.88583256,7.779420279,7.67912755,13.69028642,6.135523771,9.724126744,0.468537144,6.428720782,3.031275501,9.120421412,23.05731813,5.384524948,8.085282432,10.59010985,6.602496527,1.575094144,0.960516655,16.04929036,7.815156701,1.425313003,6.605713172,2.539659548,2.714300948,22.46553378,13.96273955,32.55105384,14.51414419,5.425055096,25.57601698,20.47626705,10.39867713,7.479979797,4.730949985,18.65902106,10.81610557,18.74365099,0.751774477,1.386985645,1.630762682,19.20720044,15.08805379,5.005589765,7.721302157,5.33130265,9.627927535,23.79711531,20.39729074,28.7292504,3.109760302,13.7249843,28.57241491,19.01133299,5.184591409,6.603414662,0.927746754,0.550429149,1.327495394,0.741642584,3.009582782,6.664545957,2.493256192,8.650847829,7.312266987,2.606137919,0.894733468,5.163661771,8.418846129,16.68202897
lundi 1 avril 2019,0.890919511,4.595610728,0.364578517,7.423674836,11.14116394,13.14385772,13.24028041,8.955448729,8.166409023,9.548775132,17.09658307,14.92764635,25.57733219,14.75814407,10.11201187,9.678412458,10.2526155,10.75951191,10.23951792,9.399351443,6.742305594,14.34290996,5.476575314,10.75467527,0.624913588,7.04282547,3.13798453,38.15046935,24.56401408,9.206146499,8.751499979,13.61488558,6.99294478,1.532371018,1.591813134,11.90693049,10.39579692,1.718514534,6.170988521,4.067997544,3.694722137,20.75506787,16.08833488,39.41585128,19.04236789,8.38125125,27.61696406,19.19675996,12.69017824,7.949538436,5.293306011,23.72670564,24.03294755,19.09963745,0.848524972,1.187452655,1.516528302,20.987031,16.53765903,6.03399341,9.046094951,6.277558363,10.02967763,23.82681055,13.75743379,28.94935862,3.364038395,16.66697539,31.7454105,28.71632929,5.029865487,6.352528744,1.58525592,0.651690195,0.804230149,0.891992954,5.6555896,7.290069282,2.061744272,8.790684025,8.111191801,2.218941239,1.107781948,0.236531955,1.071093177,1.441469109
lundi 8 avril 2019,0.663325454,3.122203151,0.268510451,4.821574986,6.679647352,9.712344389,8.19220069,4.793368736,5.676436189,7.082555977,13.01384983,9.815490574,21.12161596,11.61047895,6.768927354,11.51019624,8.163055392,9.575090919,6.194948296,6.128088494,2.962801242,12.5985087,3.25543227,7.37659075,0.360495508,5.867241797,3.047524426,29.80315319,11.81249111,6.035797063,8.252131507,11.32058226,6.147613001,1.449642531,0.924266706,17.26088358,7.447544311,1.528188836,4.889135743,2.049484762,2.752849504,17.03057347,10.13002078,25.37117474,11.12086054,4.571525814,18.84411037,11.00519842,10.51543348,7.316931763,4.294253649,14.59364988,8.899399302,10.94999594,0.670330913,1.131305291,1.648059697,14.72996382,14.54761287,3.879569866,6.654415786,4.719333508,6.351538582,19.70411523,11.30549518,27.52622946,2.226759598,10.36304172,21.53130128,14.69042872,3.054596353,4.108311896,1.276858088,0.503445596,0.593183461,0.836674534,6.576985724,5.394093775,1.680350463,6.252385998,6.203601592,2.113805908,0.802204128,3.715194279,5.431408003,9.358330126
lundi 15 avril 2019,0.80839058,3.862473214,0.311924615,4.344316672,7.876813375,11.71310868,10.77049358,6.317822573,7.209276215,10.13038032,14.70061671,10.66928753,26.60285717,12.18249252,9.38869274,10.10959851,11.93595887,15.83482487,6.548013437,6.461425721,6.222968015,13.80416168,4.057171318,9.54298559,0.458280741,6.850543481,3.671234442,35.43368065,11.016361,8.144200882,7.148813973,9.424419159,7.803696823,2.07738645,1.270483544,11.25960065,7.667739157,1.573674393,5.767110769,2.221300688,2.678726665,19.5712877,14.86315757,33.16639782,14.6899558,11.01592248,20.60776891,11.87241023,11.57513201,9.14242771,6.09524642,16.83415331,12.92264132,11.31158346,1.162093796,2.1524931,2.128414824,16.36478906,14.24372419,4.303920694,6.628983259,5.350502092,7.427515798,22.48742963,16.02409733,29.78757731,3.006678044,11.19316977,23.14070456,24.20538281,4.896046336,6.375118757,1.645210286,0.636216924,1.014591453,0.818257634,8.178559084,10.24300288,2.807902574,8.103235663,7.556484419,2.543166572,1.009407057,4.013631898,6.339219844,10.79432367
lundi 22 avril 2019,1.172826799,4.525014937,0.398106782,5.625453288,11.61681883,15.67836785,16.79222232,10.57027729,10.79730226,10.63235795,21.06371937,14.7214775,24.26103469,14.13369484,11.10971169,9.648141817,10.65403057,13.06990511,10.41172209,8.324910204,7.846226549,19.80801309,7.745899077,14.01058827,0.487471677,8.092032856,3.732297544,45.83166573,19.46634003,10.60639675,9.708104341,14.47506461,8.457939925,2.514160875,1.629730791,21.40168887,7.549653193,1.875253731,5.493080437,3.22782262,3.612235268,34.24318698,17.27256271,34.34730665,19.50083617,8.403230717,31.98438993,17.74947114,11.71402063,9.827982597,6.494428157,19.86356834,14.72201638,17.89589876,1.000736274,1.816094493,2.676167999,22.75869553,17.75719422,6.514809939,8.90474962,6.498241603,10.81403761,28.07578073,20.13826482,40.67330544,3.991101054,17.74524978,34.32183989,36.30322865,4.701888599,8.759197533,2.056351417,0.661681656,1.674157575,0.934439102,4.341639384,9.44962318,2.632254142,10.61952531,9.62731237,2.43494699,1.070648151,8.122720399,11.77241777,17.25090806
lundi 29 avril 2019,0.776381136,4.742000662,0.428142089,7.796246736,10.99799597,15.05619007,15.50949057,12.18858683,10.01075067,9.907876127,17.65412499,12.80342763,25.84871171,13.74325561,11.11907796,8.877246055,11.62626836,13.79455337,9.561974443,7.879391206,6.422701444,19.58307193,7.818495813,13.50187505,0.456635425,6.72942044,3.768561616,49.19286919,18.28707128,6.673129028,10.85165876,15.60832808,11.08633709,3.617448921,1.201221719,16.34663965,10.02393633,3.356807204,7.143707374,3.062496123,8.423300121,35.85115361,17.6353509,36.39007108,18.59724372,9.223067919,29.47497284,15.99212227,14.41122675,9.393064579,5.688176451,22.73248716,11.45400891,16.78770766,1.074308068,1.806755222,2.477958042,21.92287122,18.76607873,6.541943086,10.95832221,6.095136539,10.92100261,35.02501924,18.32736692,33.73089385,3.509306862,16.59322336,33.59118606,29.32109342,4.496026134,8.649832838,1.938734493,0.671163293,0.841542844,1.095460462,5.175243093,8.208658309,2.350401111,10.01671199,9.391675004,2.715308432,1.104428796,10.89282048,11.36788247,17.840238
lundi 6 mai 2019,1.051677721,4.580350003,0.431798964,8.742947246,11.25022737,15.07749147,16.41893427,8.960383634,10.2880555,11.75789709,19.90233238,13.06610419,29.11833228,16.38576981,10.84220698,10.66870532,13.79688194,16.26147158,9.538991651,9.259116294,4.386875062,19.25875959,7.098907651,12.04871012,0.317929793,9.720485134,4.249832429,54.21208652,18.70265101,6.870983869,10.12303893,16.16057407,10.92503412,5.849658849,1.203591037,23.92478438,10.11939446,2.111487276,10.57400114,3.950578461,8.016899702,45.06770693,16.52404073,38.16954497,20.51229189,10.14135635,31.13836983,17.41701188,12.04105758,10.44746104,4.304892391,22.64529214,12.08775262,18.25041509,1.13080098,1.945844707,2.208368189,20.09904192,18.669244,6.630593182,9.882257796,5.962780344,11.39498667,31.44055542,21.75150527,36.24399697,3.696911941,17.21281126,33.26974731,32.5847716,4.737532941,7.372503977,1.417944966,1.004673869,1.540528404,0.757250091,3.540768573,7.473754739,3.10122456,12.31454007,11.48545858,2.855237851,1.193732558,9.149105195,13.18759398,20.14339187
lundi 13 mai 2019,0.767823627,3.692802426,0.310370318,5.868714855,8.576274499,11.29681147,13.3827087,9.40979488,7.62706192,8.037817156,13.96372203,10.36878642,24.62367935,12.81062516,9.021009076,8.074375638,10.22128137,11.58372727,8.32746958,7.478586342,7.875946406,11.81952801,6.101113642,10.02258135,0.2961356,6.555077144,3.017074752,33.43167306,14.43726737,4.500873555,6.731485195,10.39633833,5.961287316,2.721137092,0.924207178,11.08054176,7.85455997,1.440205828,7.623260386,2.918197091,3.379688957,23.47238728,13.77865156,29.9961689,15.10904933,7.977038926,23.13133899,14.59623845,10.25461601,6.279561455,6.262736237,17.67179394,10.61598014,15.65582519,0.936605123,1.753037636,2.914151329,16.33053735,13.7253869,5.004269076,7.0145282,4.343856211,8.021174569,24.78373716,17.35443705,29.34979139,3.502212401,13.04848277,28.18958311,19.64684657,3.520540154,6.747483476,1.981527073,0.721531679,1.305726741,0.992921029,5.803615649,11.01385611,3.642732407,7.61521838,7.332477307,2.147860642,0.576847216,6.595735929,9.780594796,17.04751284
lundi 20 mai 2019,0.868875776,4.358162691,0.393393571,5.98644248,10.77786474,12.16224499,13.5660835,8.021405305,8.215449312,9.162539307,18.92743668,12.51266061,24.80724676,15.47386586,10.67624577,10.90923402,11.05840651,13.11276026,10.06018702,7.915923765,7.529808857,15.26911461,6.356680755,12.30318258,0.251389205,7.265909169,3.527105296,41.86767147,13.9775701,4.854710056,10.0477852,15.65825187,6.221642607,2.401634273,1.385698931,14.00124498,9.355268837,1.785806856,8.034193948,3.458143568,3.444593731,26.10970522,15.8950285,39.60321086,16.63773418,8.165753863,22.15331454,14.7018864,12.43824338,8.059174984,5.809797849,21.56706741,10.21810446,17.30249959,1.004475316,1.757451444,2.98853466,16.47382217,15.52078167,5.395436685,8.692950082,5.282728919,9.745391629,29.48628041,17.18680041,28.98480488,3.1263235,15.9771702,27.26630542,21.50596626,4.351082321,6.671795342,2.045703696,0.592373517,1.292522142,1.485029549,5.455612473,8.836582607,3.04811354,8.33731521,7.976162447,2.663616201,0.705745639,6.884572193,9.223578667,19.30341627
lundi 27 mai 2019,1.404198643,5.048921323,0.512156646,5.16010636,9.559219979,11.49553133,14.70648283,9.616554611,8.501234569,10.40423808,19.58743779,13.129112,29.07796703,15.19587449,10.56496488,10.21768802,10.49378626,15.24027203,9.093729425,8.392808915,8.068036303,17.53561428,6.856654103,12.92587252,0.360778326,8.03243481,3.738813644,39.51162547,16.17599265,3.818547982,8.30595011,15.17431085,5.923687,2.339298829,1.187277946,12.04558409,8.912861028,1.76534733,7.142521987,3.940086065,3.002761912,25.53125343,18.63738476,36.1839313,18.37298773,5.884143879,27.28643629,16.92304371,12.44173772,8.91364086,6.441340264,19.44857687,13.47586973,19.64160568,1.283607836,3.107409311,4.829902886,20.37123692,17.51860002,5.665948143,8.199813487,5.37055943,9.994055264,28.70604912,20.3286898,30.81721084,4.10790248,15.22163616,27.65963005,19.96469582,4.186722485,7.281570223,2.232356704,0.845240037,3.085725719,1.088533758,5.934705253,9.515340414,3.307695239,9.502590542,9.021886058,3.986537633,0.963654104,8.686964927,12.44720672,15.5221602
lundi 3 juin 2019,1.146713033,4.10405673,0.463714974,5.282456944,10.04789491,11.19725948,13.14282928,8.97812928,7.507631969,10.96551849,16.9676421,11.29994516,28.652137,14.64254029,9.129171361,8.385898124,10.52468302,14.37462455,9.802281278,7.097871911,7.004243515,13.82538387,5.180943409,12.8015273,0.307553823,6.901712296,3.631334077,38.27595555,13.64420604,4.108016743,8.568750245,11.93243414,5.868388144,2.435393379,0.787690372,11.20147336,9.3016997,1.511812295,5.719548654,4.066652733,2.480256031,24.28556352,15.37651349,32.2318858,17.26602021,5.503753939,21.68510586,13.37625847,13.48697492,8.869915219,6.182785185,18.31050946,10.99092332,16.68834,0.915823791,1.830667793,2.615477338,17.17341043,16.19923329,4.996017382,7.750901916,5.34078224,9.248089611,25.48427176,19.10953337,27.21272599,4.475790902,15.60535912,25.57867742,21.2640432,3.739569127,9.21424858,1.755025638,0.843366423,1.571741615,1.559310779,6.280553152,8.708712919,2.666956065,9.094126521,7.148861274,2.769850137,0.940301863,6.435222125,11.56057372,16.96316538
lundi 10 juin 2019,1.146361773,3.86929666,0.409111295,4.957018837,9.32621628,11.81232542,13.15363905,7.747670219,7.624572478,11.00500391,18.09351875,11.37515077,25.29051394,12.10221784,8.21065718,8.127091863,9.547715948,10.26682496,8.990686012,7.150261252,5.627536487,13.30300908,4.120483033,12.38426514,0.412541078,5.904061379,3.35524658,37.25864813,12.98935011,4.296284701,8.37995185,12.33142458,6.800032595,2.568662366,1.037931892,14.21697963,8.434083115,1.793360189,5.270028236,4.771303911,2.687052464,25.52553253,15.32108879,33.91586985,14.07126084,7.162676372,18.88642791,11.93375202,11.75244788,7.773689677,6.464219097,15.91510752,10.39807748,13.63250701,1.138164074,1.767650931,2.860155598,15.91767383,16.33247519,5.615707213,7.494468716,5.802119606,9.070218306,27.75596226,18.59741511,31.06394606,5.294608152,14.07991138,22.83249991,17.71955135,3.732687995,10.13875331,2.359281431,0.837793732,1.178187365,1.131149115,6.746064344,8.140373766,3.494460905,8.306652871,8.782165897,2.687167682,0.937758261,7.015125789,9.05891155,16.14587157
lundi 17 juin 2019,0.751138889,3.781999983,0.282702303,3.152448777,6.019033497,7.87513458,10.92096556,5.464224051,5.890630562,6.872846538,10.7990911,8.245866522,2.357060868,1.089480562,0.679803447,5.680541171,7.412095258,9.594284072,6.949678089,5.909473632,4.900662734,9.219738131,2.867204014,7.373309958,0.207550449,4.628061765,2.66867449,27.95848298,8.650492144,4.112090132,6.695229164,8.882706668,4.262681366,1.723209327,0.870101323,16.70349399,5.181408613,1.470416681,4.19916979,2.692544023,1.546644646,20.91788669,10.21501732,21.56734851,11.72782843,4.353747139,14.24211096,9.688999384,8.28950976,5.442353961,4.884222011,12.61276357,6.384845232,9.467575873,0.600071198,1.46672121,2.256267688,11.73177001,11.30838551,3.654080196,5.985991669,3.827720716,6.727499165,18.22148231,11.24683933,22.00234088,2.988880444,10.25756373,17.084463,13.02211661,3.327833147,5.552965982,1.270444225,1.112080353,0.905012422,0.739525401,3.137542302,6.662323071,2.018704118,7.236302106,6.288380692,1.7214991,0.446778647,4.91680258,7.595549015,10.42462306
lundi 24 juin 2019,1.01902308,4.230701228,0.417473366,3.817588024,8.168937468,10.53536347,10.18617265,7.513459475,7.023017933,11.06312378,17.06593599,11.33530811,17.76930428,8.783468896,6.375478031,7.218649489,10.93308457,13.34089949,9.516211111,7.349888043,5.031284684,11.28491331,4.14586343,8.577719295,0.309183766,5.903764742,3.569006438,32.06666588,11.81992377,6.75439961,6.227493294,10.62590282,7.900752619,3.876076495,0.979496579,16.88193807,7.328120501,1.803917998,5.300486536,4.690445591,2.304729372,29.17648755,12.99084159,29.17913273,14.17414312,7.291827629,19.6805473,11.12398829,12.32072526,7.478959764,6.751265489,17.40601302,9.565197011,11.41850514,1.115450926,1.95472998,3.045067222,13.98309077,16.10624149,4.042327921,6.462776429,5.28816771,10.4754852,23.75363492,15.04282744,30.49019627,4.067281781,11.59603903,23.88661766,19.76948597,3.538141765,9.171077291,1.594142823,1.211631582,1.471276518,0.958088027,6.276514059,12.81725372,2.299057838,10.03576573,8.741572733,2.127879248,0.643419335,6.526870505,9.95754054,13.79006304
lundi 1 juillet 2019,1.549016978,4.84321698,0.455338726,5.471599259,9.377635574,15.83106651,14.02167976,7.192487163,8.488534041,11.79191861,17.91393517,13.07017442,30.09685867,17.17188287,10.71564315,8.952919631,12.60105106,14.72422259,9.728738325,10.11768332,5.824902432,14.68625427,3.999571481,9.487129066,0.211287871,8.952964855,3.645574008,41.93739836,11.94433158,5.970210717,9.713049876,15.53414969,11.56688702,3.885825055,1.43576111,31.12564349,9.615538353,2.635838074,7.791700499,5.712369525,4.162772227,32.60428648,15.431978,31.65615505,18.86180703,9.082737849,24.64877057,14.8426577,14.49559844,9.922705111,6.321998848,17.29960368,9.734482107,13.9826659,1.197416804,1.834455459,2.546161782,19.2617873,16.80088906,4.959769804,8.114313092,5.763402653,10.00874314,24.91002283,16.5547866,34.52883946,4.775119974,13.79006068,26.62741284,27.41015784,3.358103633,9.170916565,2.127489751,0.96413552,1.670915632,1.176487781,6.149631091,10.69524454,4.840737741,13.02820626,9.994456495,4.46139927,1.034183546,9.442137211,12.42683439,17.87353893
